Frequency (Hz)	Level (dB)
561.523438	-60.794361
562.500000	-59.689335
563.476562	-58.997993
564.453125	-58.080662
565.429688	-57.620964
566.406250	-59.532452
567.382812	-58.780792
568.359375	-58.804810
569.335938	-58.197956
570.312500	-58.500259
571.289062	-59.005295
572.265625	-60.502934
573.242188	-59.576878
574.218750	-59.763073
575.195312	-58.074257
576.171875	-58.400719
577.148438	-58.213699
578.125000	-56.784565
579.101562	-58.297367
580.078125	-58.624020
581.054688	-58.155243
582.031250	-59.020248
583.007812	-58.657616
583.984375	-58.635723
584.960938	-59.750195
585.937500	-58.516010
586.914062	-61.008148
587.890625	-59.853355
588.867188	-59.772942
589.843750	-60.307819
590.820312	-59.820694
591.796875	-60.404465
592.773438	-60.573048
593.750000	-59.942276
594.726562	-60.195961
595.703125	-59.195316
596.679688	-57.747925
597.656250	-57.487682
598.632812	-57.783592
599.609375	-56.842926
600.585938	-58.412823
601.562500	-58.839008
602.539062	-58.167835
603.515625	-57.867592
604.492188	-58.511711
605.468750	-59.507130
606.445312	-58.711220
607.421875	-59.470818
608.398438	-59.749756
609.375000	-59.961559
610.351562	-58.744629
611.328125	-59.578072
612.304688	-59.669048
613.281250	-59.280262
614.257812	-59.909317
615.234375	-58.373734
616.210938	-59.617729
617.187500	-59.287388
618.164062	-59.641697
619.140625	-58.540710
620.117188	-57.846561
621.093750	-57.245193
622.070312	-57.735550
623.046875	-59.463608
624.023438	-59.035351
625.000000	-58.001202
625.976562	-59.032524
626.953125	-58.833054
627.929688	-59.534626
628.906250	-58.594883
629.882812	-60.091496
630.859375	-59.640823
631.835938	-59.012753
632.812500	-59.402020
633.789062	-59.732220
634.765625	-61.117714
635.742188	-59.986851
636.718750	-59.849102
637.695312	-59.367130
638.671875	-60.126331
639.648438	-59.980785
640.625000	-58.622280
641.601562	-58.474506
642.578125	-58.315578
643.554688	-59.032833
644.531250	-57.540932
645.507812	-58.993336
646.484375	-60.005577
647.460938	-59.239147
648.437500	-59.338463
649.414062	-58.126144
650.390625	-59.874329
651.367188	-60.609882
652.343750	-59.665237
653.320312	-58.469460
654.296875	-58.695717
655.273438	-60.267941
656.250000	-59.446873
657.226562	-59.754883
658.203125	-60.642677
659.179688	-60.498440
660.156250	-59.956875
661.132812	-60.235901
662.109375	-58.725235
663.085938	-58.157055
664.062500	-57.698540
665.039062	-57.670761
666.015625	-59.561275
666.992188	-59.516350
667.968750	-60.439835
668.945312	-61.407887
669.921875	-60.728878
670.898438	-59.483051
671.875000	-58.444851
672.851562	-59.962894
673.828125	-59.609135
674.804688	-59.967373
675.781250	-58.490189
676.757812	-59.291325
677.734375	-60.163857
678.710938	-60.717255
679.687500	-58.138893
680.664062	-59.790958
681.640625	-59.280998
682.617188	-60.725773
683.593750	-61.463963
684.570312	-58.415379
685.546875	-58.486752
686.523438	-59.235897
687.500000	-57.753323
688.476562	-58.048817
689.453125	-59.589741
690.429688	-59.570145
691.406250	-59.979336
692.382812	-60.150047
693.359375	-61.444679
694.335938	-59.522854
695.312500	-59.270542
696.289062	-58.698792
697.265625	-57.949364
698.242188	-59.516216
699.218750	-60.056793
700.195312	-59.147820
701.171875	-59.479836
702.148438	-59.279182
703.125000	-59.262283
704.101562	-58.255882
705.078125	-58.835346
706.054688	-58.446632
707.031250	-58.350842
708.007812	-59.896862
708.984375	-59.288544
709.960938	-58.924549
710.937500	-59.938976
711.914062	-61.363377
712.890625	-59.971058
713.867188	-60.404495
714.843750	-60.256710
715.820312	-59.328556
716.796875	-60.218746
717.773438	-59.647717
718.750000	-59.871769
719.726562	-59.759506
720.703125	-59.264427
721.679688	-60.520081
722.656250	-60.263775
723.632812	-59.407742
724.609375	-59.108929
725.585938	-59.712749
726.562500	-60.711277
727.539062	-58.999397
728.515625	-58.421436
729.492188	-60.444458
730.468750	-59.316814
731.445312	-59.517860
732.421875	-60.112080
733.398438	-61.357735
734.375000	-62.588394
735.351562	-59.905308
736.328125	-60.635147
737.304688	-60.911419
738.281250	-60.307999
739.257812	-60.377380
740.234375	-60.025131
741.210938	-60.239925
742.187500	-59.407120
743.164062	-59.031158
744.140625	-60.536652
745.117188	-60.551891
746.093750	-61.202366
747.070312	-60.270531
748.046875	-60.223099
749.023438	-59.260292
750.000000	-58.819221
750.976562	-60.691818
751.953125	-59.309086
752.929688	-59.156456
753.906250	-58.434956
754.882812	-59.491688
755.859375	-60.471195
756.835938	-59.339199
757.812500	-61.159653
758.789062	-60.588295
759.765625	-60.754910
760.742188	-60.791351
761.718750	-59.496204
762.695312	-59.085056
763.671875	-59.969944
764.648438	-59.705635
765.625000	-59.438068
766.601562	-61.285553
767.578125	-61.561573
768.554688	-60.021149
769.531250	-59.680889
770.507812	-60.074558
771.484375	-60.187256
772.460938	-59.563755
773.437500	-59.102417
774.414062	-60.407360
775.390625	-60.824818
776.367188	-60.374958
777.343750	-59.512859
778.320312	-59.979290
779.296875	-61.633572
780.273438	-60.895458
781.250000	-61.768238
782.226562	-60.817879
783.203125	-60.900879
784.179688	-59.702923
785.156250	-60.774422
786.132812	-60.917908
787.109375	-60.696194
788.085938	-60.250111
789.062500	-59.781261
790.039062	-59.476799
791.015625	-59.789265
791.992188	-60.237091
792.968750	-59.685741
793.945312	-59.615173
794.921875	-58.343266
795.898438	-60.520126
796.875000	-59.753239
797.851562	-61.208714
798.828125	-60.232376
799.804688	-59.456802
800.781250	-59.397728
801.757812	-60.103340
802.734375	-60.894085
803.710938	-59.152508
804.687500	-60.499588
805.664062	-60.742920
806.640625	-59.311901
807.617188	-59.485828
808.593750	-60.599632
809.570312	-58.733429
810.546875	-58.281155
811.523438	-59.156952
812.500000	-59.805298
813.476562	-60.508022
814.453125	-58.975220
815.429688	-59.676273
816.406250	-59.289948
817.382812	-59.321770
818.359375	-59.275173
819.335938	-60.919930
820.312500	-59.833939
821.289062	-61.076412
822.265625	-59.769672
823.242188	-59.991386
824.218750	-60.391163
825.195312	-60.132835
826.171875	-59.492065
827.148438	-58.483833
828.125000	-58.946941
829.101562	-58.876633
