Frequency (Hz)	Level (dB)
515.625000	-86.728897
516.601562	-85.830902
517.578125	-86.638748
518.554688	-86.260307
519.531250	-88.012512
520.507812	-88.045441
521.484375	-85.984001
522.460938	-86.715706
523.437500	-86.750511
524.414062	-86.616020
525.390625	-86.564857
526.367188	-86.758362
527.343750	-87.447662
528.320312	-87.220276
529.296875	-87.513550
530.273438	-86.591774
531.250000	-86.663269
532.226562	-87.225670
533.203125	-85.714600
534.179688	-87.718422
535.156250	-87.235352
536.132812	-87.509369
537.109375	-86.679756
538.085938	-86.116043
539.062500	-87.485184
540.039062	-86.723091
541.015625	-87.897835
541.992188	-87.726349
542.968750	-87.561050
543.945312	-87.166832
544.921875	-86.440437
545.898438	-86.433632
546.875000	-87.006882
547.851562	-86.487808
548.828125	-86.763657
549.804688	-87.359138
550.781250	-87.862701
551.757812	-86.918068
552.734375	-87.355362
553.710938	-86.876694
554.687500	-85.973740
555.664062	-86.544418
556.640625	-85.476479
557.617188	-86.360184
558.593750	-87.731239
559.570312	-86.749466
560.546875	-87.498291
561.523438	-85.394684
562.500000	-85.639252
563.476562	-86.960556
564.453125	-87.097015
565.429688	-86.802246
566.406250	-86.364944
567.382812	-85.725906
568.359375	-86.425751
569.335938	-86.512192
570.312500	-86.640945
571.289062	-87.093521
572.265625	-86.017761
573.242188	-86.988876
574.218750	-85.227028
575.195312	-86.494835
576.171875	-86.788681
577.148438	-85.923561
578.125000	-86.378342
579.101562	-88.260292
580.078125	-86.436523
581.054688	-87.075119
582.031250	-85.906021
583.007812	-86.118851
583.984375	-85.337196
584.960938	-85.563545
585.937500	-86.166405
586.914062	-85.541420
587.890625	-85.512627
588.867188	-85.648254
589.843750	-85.767708
590.820312	-86.173767
591.796875	-85.552742
592.773438	-86.053246
593.750000	-85.545975
594.726562	-85.632973
595.703125	-86.511444
596.679688	-85.014999
597.656250	-85.507225
598.632812	-84.990639
599.609375	-84.617653
600.585938	-84.100090
601.562500	-84.213310
602.539062	-85.794922
603.515625	-85.427170
604.492188	-84.664619
605.468750	-83.317070
606.445312	-84.575531
607.421875	-85.639534
608.398438	-85.460526
609.375000	-85.259567
610.351562	-85.022247
611.328125	-83.832924
612.304688	-84.246353
613.281250	-84.040474
614.257812	-85.191803
615.234375	-83.118759
616.210938	-82.886734
617.187500	-84.959091
618.164062	-84.929955
619.140625	-84.802910
620.117188	-83.930458
621.093750	-84.342598
622.070312	-84.298965
623.046875	-84.071945
624.023438	-83.321518
625.000000	-82.973343
625.976562	-83.164719
626.953125	-83.497932
627.929688	-83.397064
628.906250	-83.223259
629.882812	-82.234558
630.859375	-81.816856
631.835938	-83.422478
632.812500	-82.618538
633.789062	-82.303848
634.765625	-82.890381
635.742188	-81.925926
636.718750	-81.677269
637.695312	-81.815331
638.671875	-81.388550
639.648438	-82.000443
640.625000	-82.886665
641.601562	-82.448837
642.578125	-83.494751
643.554688	-81.723053
644.531250	-81.477127
645.507812	-80.619194
646.484375	-82.220619
647.460938	-81.833191
648.437500	-80.971016
649.414062	-82.524788
650.390625	-80.508797
651.367188	-80.946220
652.343750	-80.754204
653.320312	-80.548553
654.296875	-81.475632
655.273438	-81.192398
656.250000	-81.431587
657.226562	-83.011177
658.203125	-80.449173
659.179688	-79.948647
660.156250	-80.637695
661.132812	-79.915527
662.109375	-80.880447
663.085938	-82.165527
664.062500	-80.077324
665.039062	-78.995071
666.015625	-80.589485
666.992188	-80.424377
667.968750	-79.192055
668.945312	-79.127357
669.921875	-79.738754
670.898438	-79.863197
671.875000	-78.518753
672.851562	-78.256775
673.828125	-79.414886
674.804688	-78.979294
675.781250	-78.071609
676.757812	-77.329315
677.734375	-77.471237
678.710938	-78.551590
679.687500	-77.486778
680.664062	-78.296341
681.640625	-77.155563
682.617188	-78.358795
683.593750	-78.186363
684.570312	-77.604996
685.546875	-76.499496
686.523438	-77.250160
687.500000	-77.213875
688.476562	-77.773094
689.453125	-75.845123
690.429688	-76.699600
691.406250	-75.499664
692.382812	-75.688957
693.359375	-75.677048
694.335938	-76.460167
695.312500	-76.338203
696.289062	-76.306992
697.265625	-77.675835
698.242188	-77.683502
699.218750	-76.579964
700.195312	-77.589928
701.171875	-76.617256
702.148438	-76.993271
703.125000	-76.887085
704.101562	-77.680283
705.078125	-77.707901
706.054688	-78.000420
707.031250	-76.742409
708.007812	-76.951988
708.984375	-77.875458
709.960938	-77.362160
710.937500	-77.206543
711.914062	-77.305618
712.890625	-76.641571
713.867188	-78.700928
714.843750	-76.659836
715.820312	-77.855621
716.796875	-77.246086
717.773438	-77.470764
718.750000	-77.974693
719.726562	-77.648735
720.703125	-77.566048
721.679688	-77.427444
722.656250	-78.358162
723.632812	-78.558807
724.609375	-78.328377
725.585938	-77.904938
726.562500	-77.554054
727.539062	-77.521614
728.515625	-78.432823
729.492188	-78.266502
730.468750	-78.162750
731.445312	-77.198425
732.421875	-78.731636
733.398438	-77.670876
734.375000	-78.543289
735.351562	-78.428902
736.328125	-80.533943
737.304688	-80.294144
738.281250	-80.512947
739.257812	-78.942581
740.234375	-78.567436
741.210938	-79.773193
742.187500	-80.231880
743.164062	-81.031120
744.140625	-80.892586
745.117188	-80.277969
746.093750	-79.669594
747.070312	-80.178619
748.046875	-81.274712
749.023438	-80.423576
750.000000	-80.327690
750.976562	-82.222824
751.953125	-82.711861
752.929688	-81.810852
753.906250	-81.358665
754.882812	-81.891388
755.859375	-83.332916
756.835938	-81.483719
757.812500	-81.763290
758.789062	-82.706924
759.765625	-84.097229
760.742188	-82.631187
761.718750	-83.978416
762.695312	-84.382599
763.671875	-82.666573
764.648438	-83.859818
765.625000	-84.415039
766.601562	-83.928711
767.578125	-84.343208
768.554688	-84.405045
769.531250	-85.272682
770.507812	-84.481659
771.484375	-84.936035
772.460938	-85.090652
773.437500	-85.856293
774.414062	-85.540543
775.390625	-85.818314
776.367188	-85.187004
777.343750	-84.988121
778.320312	-85.667145
779.296875	-86.615517
780.273438	-87.357246
781.250000	-88.065582
782.226562	-88.940720
783.203125	-87.340714
784.179688	-86.382172
785.156250	-86.649223
786.132812	-87.748138
787.109375	-88.240738
788.085938	-87.291840
789.062500	-88.896774
790.039062	-86.893478
791.015625	-87.918198
791.992188	-86.934532
792.968750	-87.795052
793.945312	-88.684715
794.921875	-88.441154
795.898438	-89.315025
796.875000	-88.544029
797.851562	-87.951454
798.828125	-88.615311
799.804688	-89.506279
800.781250	-88.836769
801.757812	-89.092812
802.734375	-88.888435
803.710938	-89.787148
804.687500	-90.255898
805.664062	-91.038452
806.640625	-90.175499
807.617188	-89.248764
808.593750	-88.834038
809.570312	-89.248756
810.546875	-89.203667
811.523438	-87.818642
812.500000	-88.120865
813.476562	-90.305847
814.453125	-88.019669
815.429688	-88.279938
816.406250	-89.156395
817.382812	-88.103050
818.359375	-88.176094
819.335938	-89.159279
820.312500	-88.375824
821.289062	-87.775093
822.265625	-88.565712
823.242188	-88.359634
824.218750	-88.245522
825.195312	-87.923492
826.171875	-89.202499
827.148438	-87.633148
828.125000	-87.650269
829.101562	-87.831505
830.078125	-88.383308
831.054688	-89.140465
832.031250	-87.513428
833.007812	-88.956230
833.984375	-87.264954
834.960938	-87.431107
835.937500	-88.246834
